date,data,cols
2010-03-21,7.920945707137721,log_trend
2010-03-22,7.931642153315343,log_trend
2010-03-23,7.9599249052304515,log_trend
2010-03-24,7.973061691407366,log_trend
2010-03-25,7.971599456592776,log_trend
2010-03-26,7.973623931477664,log_trend
2010-03-27,7.972184605058702,log_trend
2010-03-28,7.973579292592491,log_trend
2010-03-29,7.979522708941856,log_trend
2010-03-30,7.981695621639733,log_trend
2010-03-31,7.981689517217345,log_trend
2010-04-01,7.980350916898867,log_trend
2010-04-02,7.976405222688542,log_trend
2010-04-03,7.970378092849726,log_trend
2010-04-04,7.961870073803408,log_trend
2010-04-05,7.956052095181396,log_trend
2010-04-06,7.953401635786308,log_trend
2010-04-07,7.950915020833227,log_trend
2010-04-08,7.949985700818496,log_trend
2010-04-09,7.946837954921968,log_trend
2010-04-10,7.941019285424457,log_trend
2010-04-11,7.93553627614338,log_trend
2010-04-12,7.929445319574851,log_trend
2010-04-13,7.928989824001992,log_trend
2010-04-14,7.93511342996824,log_trend
2010-04-15,7.944109406504079,log_trend
2010-04-16,7.957717360497723,log_trend
2010-04-17,7.972913020272349,log_trend
2010-04-18,7.989414050046244,log_trend
2010-04-19,8.010090814811951,log_trend
2010-04-20,8.034192411850142,log_trend
2010-04-21,8.051483570361079,log_trend
2010-04-22,8.061782836517043,log_trend
2010-04-23,8.069728089641993,log_trend
2010-04-24,8.07275731841772,log_trend
2010-04-25,8.077377268546647,log_trend
2010-04-26,8.083945482478311,log_trend
2010-04-27,8.087025410306685,log_trend
2010-04-28,8.087979485672422,log_trend
2010-04-29,8.090199365704034,log_trend
2010-04-30,8.093284937269491,log_trend
2010-05-01,8.096478726349073,log_trend
2010-05-02,8.100480738228876,log_trend
2010-05-03,8.101921781454138,log_trend
2010-05-04,8.100638248176914,log_trend
2010-05-05,8.098822327447007,log_trend
2010-05-06,8.095680264271163,log_trend
2010-05-07,8.096013625929842,log_trend
2010-05-08,8.100470864392102,log_trend
2010-05-09,8.106160776903799,log_trend
2010-05-10,8.114427758364416,log_trend
2010-05-11,8.12298997078616,log_trend
2010-05-12,8.131629351732848,log_trend
2010-05-13,8.142608348087876,log_trend
2010-05-14,8.155419721021506,log_trend
2010-05-15,8.166725492348524,log_trend
2010-05-16,8.176605401506674,log_trend
2010-05-17,8.186391914126038,log_trend
2010-05-18,8.195324346632445,log_trend
2010-05-19,8.205832237079811,log_trend
2010-05-20,8.218037356242144,log_trend
2010-05-21,8.230120544593943,log_trend
2010-05-22,8.24261867791083,log_trend
2010-05-23,8.262691971471256,log_trend
2010-05-24,8.290440758903411,log_trend
2010-05-25,8.322454937716204,log_trend
2010-05-26,8.360174592793001,log_trend
2010-05-27,8.399043589527116,log_trend
2010-05-28,8.438800565448059,log_trend
2010-05-29,8.482598101856748,log_trend
2010-05-30,8.529254623422153,log_trend
2010-05-31,8.560944699483644,log_trend
2010-06-01,8.57774374961961,log_trend
2010-06-02,8.588131244304625,log_trend
2010-06-03,8.587584422728579,log_trend
2010-06-04,8.586884316594551,log_trend
2010-06-05,8.586548550937241,log_trend
2010-06-06,8.576962683701117,log_trend
2010-06-07,8.560024438334015,log_trend
2010-06-08,8.552474311801403,log_trend
2010-06-09,8.554763139046068,log_trend
2010-06-10,8.560161692866116,log_trend
2010-06-11,8.572849457297554,log_trend
2010-06-12,8.580340534597758,log_trend
2010-06-13,8.582047658657231,log_trend
2010-06-14,8.587619256622146,log_trend
2010-06-15,8.594365934005229,log_trend
2010-06-16,8.597866168577827,log_trend
2010-06-17,8.598833953500295,log_trend
2010-06-18,8.597551172210395,log_trend
2010-06-19,8.59306360439109,log_trend
2010-06-20,8.5903213406294,log_trend
2010-06-21,8.589419743890447,log_trend
2010-06-22,8.587115939287514,log_trend
2010-06-23,8.584474106107153,log_trend
2010-06-24,8.585599418379283,log_trend
2010-06-25,8.590601101032425,log_trend
2010-06-26,8.598300399045186,log_trend
2010-06-27,8.609761564080516,log_trend
2010-06-28,8.621779401077932,log_trend
2010-06-29,8.6343472703493,log_trend
2010-06-30,8.649951004387185,log_trend
2010-07-01,8.667932564438344,log_trend
2010-07-02,8.680186131656122,log_trend
2010-07-03,8.686488130142159,log_trend
2010-07-04,8.690425965524035,log_trend
2010-07-05,8.68989362487452,log_trend
2010-07-06,8.690249447456951,log_trend
2010-07-07,8.691779683196463,log_trend
2010-07-08,8.689959606984402,log_trend
2010-07-09,8.685878245154678,log_trend
2010-07-10,8.684263398426973,log_trend
2010-07-11,8.68498217743366,log_trend
2010-07-12,8.686495053003556,log_trend
2010-07-13,8.689934406102402,log_trend
2010-07-14,8.691335692648936,log_trend
2010-07-15,8.690511435768647,log_trend
2010-07-16,8.690361736780806,log_trend
2010-07-17,8.69001529479064,log_trend
2010-07-18,8.68973101494352,log_trend
2010-07-19,8.689844187347264,log_trend
2010-07-20,8.689610264635377,log_trend
2010-07-21,8.689176248305921,log_trend
2010-07-22,8.689112394025608,log_trend
2010-07-23,8.689367737106435,log_trend
2010-07-24,8.689801503946107,log_trend
2010-07-25,8.690536594923904,log_trend
2010-07-26,8.690659431589838,log_trend
2010-07-27,8.690104643243762,log_trend
2010-07-28,8.689409933593979,log_trend
2010-07-29,8.688341743219457,log_trend
2010-07-30,8.687389100898955,log_trend
2010-07-31,8.686618164646585,log_trend
2010-08-01,8.685596850902042,log_trend
2010-08-02,8.684444666152684,log_trend
2010-08-03,8.683709427510001,log_trend
2010-08-04,8.683398480631018,log_trend
2010-08-05,8.683344687635094,log_trend
2010-08-06,8.683693938991297,log_trend
2010-08-07,8.684044042857133,log_trend
2010-08-08,8.68439007584972,log_trend
2010-08-09,8.685063494293715,log_trend
2010-08-10,8.685989015457197,log_trend
2010-08-11,8.686515038205233,log_trend
2010-08-12,8.686625309966557,log_trend
2010-08-13,8.686584822221832,log_trend
2010-08-14,8.686224930762558,log_trend
2010-08-15,8.686023417690224,log_trend
2010-08-16,8.686006990465327,log_trend
2010-08-17,8.685793953288764,log_trend
2010-08-18,8.685486565911079,log_trend
2010-08-19,8.685651033791181,log_trend
2010-08-20,8.686297802089294,log_trend
2010-08-21,8.687229726717078,log_trend
2010-08-22,8.688595088410061,log_trend
2010-08-23,8.689970153288487,log_trend
2010-08-24,8.691341907128619,log_trend
2010-08-25,8.69305086996731,log_trend
2010-08-26,8.695011844503936,log_trend
2010-08-27,8.69582710583147,log_trend
2010-08-28,8.695402749833777,log_trend
2010-08-29,8.694341498877632,log_trend
2010-08-30,8.692250878423318,log_trend
2010-08-31,8.690028971498933,log_trend
2010-09-01,8.687710695631196,log_trend
2010-09-02,8.684489443554257,log_trend
2010-09-03,8.680531799557546,log_trend
2010-09-04,8.677394842248704,log_trend
2010-09-05,8.675121485493047,log_trend
2010-09-06,8.673077051834644,log_trend
2010-09-07,8.671666985328287,log_trend
2010-09-08,8.669744452802583,log_trend
2010-09-09,8.667239896795603,log_trend
2010-09-10,8.665069022012753,log_trend
2010-09-11,8.662984417318453,log_trend
2010-09-12,8.661509704962679,log_trend
2010-09-13,8.660814984097009,log_trend
2010-09-14,8.660489155286555,log_trend
2010-09-15,8.660720999157576,log_trend
2010-09-16,8.661449672670269,log_trend
2010-09-17,8.662667164957782,log_trend
2010-09-18,8.664587296681963,log_trend
2010-09-19,8.667215961596563,log_trend
2010-09-20,8.66903561794415,log_trend
2010-09-21,8.669960599285972,log_trend
2010-09-22,8.67073977265811,log_trend
2010-09-23,8.670975515842771,log_trend
2010-09-24,8.671626305476533,log_trend
2010-09-25,8.672768086651162,log_trend
2010-09-26,8.67358783604982,log_trend
2010-09-27,8.67429646159237,log_trend
2010-09-28,8.674830713282025,log_trend
2010-09-29,8.675080070511147,log_trend
2010-09-30,8.67521427276967,log_trend
2010-10-01,8.675179465491087,log_trend
2010-10-02,8.674809008987975,log_trend
2010-10-03,8.674097129279266,log_trend
2010-10-04,8.673062636506263,log_trend
2010-10-05,8.67165403973092,log_trend
2010-10-06,8.670090581645674,log_trend
2010-10-07,8.668370674735279,log_trend
2010-10-08,8.666333808576017,log_trend
2010-10-09,8.664021100289615,log_trend
2010-10-10,8.661283353720664,log_trend
2010-10-11,8.658081322867242,log_trend
2010-10-12,8.654506576395345,log_trend
2010-10-13,8.65050472090884,log_trend
2010-10-14,8.646336122687217,log_trend
2010-10-15,8.642022814726046,log_trend
2010-10-16,8.637386477549592,log_trend
2010-10-17,8.632491473480066,log_trend
2010-10-18,8.627173505838593,log_trend
2010-10-19,8.621399736884864,log_trend
2010-10-20,8.615297428621885,log_trend
2010-10-21,8.60881692341029,log_trend
2010-10-22,8.604588195461435,log_trend
2010-10-23,8.602923626852775,log_trend
2010-10-24,8.602567328573592,log_trend
2010-10-25,8.60428959844488,log_trend
2010-10-26,8.606598165613766,log_trend
2010-10-27,8.609431903020024,log_trend
2010-10-28,8.614218974132303,log_trend
2010-10-29,8.62067006488964,log_trend
2010-10-30,8.627392557545958,log_trend
2010-10-31,8.634485828506678,log_trend
2010-11-01,8.642462123987142,log_trend
2010-11-02,8.651027224026757,log_trend
2010-11-03,8.66135960817564,log_trend
2010-11-04,8.673519716258454,log_trend
2010-11-05,8.686685139417927,log_trend
2010-11-06,8.70111216383981,log_trend
2010-11-07,8.709167494204214,log_trend
2010-11-08,8.710187503384395,log_trend
2010-11-09,8.708013813763335,log_trend
2010-11-10,8.700413131470576,log_trend
2010-11-11,8.69158891843044,log_trend
2010-11-12,8.681731290111632,log_trend
2010-11-13,8.666535810189723,log_trend
2010-11-14,8.646599103472177,log_trend
2010-11-15,8.633914541121205,log_trend
2010-11-16,8.629277853221803,log_trend
2010-11-17,8.627472420040919,log_trend
2010-11-18,8.631735807005892,log_trend
2010-11-19,8.633671452010203,log_trend
2010-11-20,8.63279658358364,log_trend
2010-11-21,8.63602693895603,log_trend
2010-11-22,8.641569743664686,log_trend
2010-11-23,8.642273118821445,log_trend
2010-11-24,8.638315221301431,log_trend
2010-11-25,8.631874138812972,log_trend
2010-11-26,8.62110340875658,log_trend
2010-11-27,8.611974587782852,log_trend
2010-11-28,8.604774039730946,log_trend
2010-11-29,8.594908852942533,log_trend
2010-11-30,8.583630970882508,log_trend
2010-12-01,8.574212040532416,log_trend
2010-12-02,8.566491182246887,log_trend
2010-12-03,8.559862229973005,log_trend
2010-12-04,8.555167874032929,log_trend
2010-12-05,8.549204561426968,log_trend
2010-12-06,8.541893081261774,log_trend
2010-12-07,8.535559252529076,log_trend
2010-12-08,8.529545417634289,log_trend
2010-12-09,8.524282519080163,log_trend
2010-12-10,8.520104976738795,log_trend
2010-12-11,8.516370519812858,log_trend
2010-12-12,8.513290447374054,log_trend
2010-12-13,8.511305458550819,log_trend
2010-12-14,8.510414462026358,log_trend
2010-12-15,8.510621048973519,log_trend
2010-12-16,8.512051655873737,log_trend
2010-12-17,8.512588384931364,log_trend
2010-12-18,8.512087214323005,log_trend
2010-12-19,8.511680267108606,log_trend
2010-12-20,8.510812541407356,log_trend
2010-12-21,8.510753550809193,log_trend
2010-12-22,8.511629021237194,log_trend
2010-12-23,8.512344169401192,log_trend
2010-12-24,8.513188645421543,log_trend
2010-12-25,8.513961716262274,log_trend
2010-12-26,8.514507299030122,log_trend
2010-12-27,8.515118904049803,log_trend
2010-12-28,8.515694655972421,log_trend
2010-12-29,8.51609383741075,log_trend
2010-12-30,8.516319179469816,log_trend
2010-12-31,8.516332599668749,log_trend
2011-01-01,8.516087408274409,log_trend
2011-01-02,8.515765800433108,log_trend
2011-01-03,8.51534920923225,log_trend
2011-01-04,8.5146939768075,log_trend
2011-01-05,8.513823425899222,log_trend
2011-01-06,8.512594203516931,log_trend
2011-01-07,8.510962567996879,log_trend
2011-01-08,8.508997046585526,log_trend
2011-01-09,8.506639422721609,log_trend
2011-01-10,8.506327273260247,log_trend
2011-01-11,8.508298748147615,log_trend
2011-01-12,8.511345692421932,log_trend
2011-01-13,8.516144749579594,log_trend
2011-01-14,8.521274322444595,log_trend
2011-01-15,8.526653617436365,log_trend
2011-01-16,8.533572254040681,log_trend
2011-01-17,8.541734266233336,log_trend
2011-01-18,8.553351846144833,log_trend
2011-01-19,8.568732957602586,log_trend
2011-01-20,8.586563365073527,log_trend
2011-01-21,8.607414325315478,log_trend
2011-01-22,8.630259650437782,log_trend
2011-01-23,8.654973511694724,log_trend
2011-01-24,8.68244910961038,log_trend
2011-01-25,8.712375068948266,log_trend
2011-01-26,8.732834740461636,log_trend
2011-01-27,8.743424709487169,log_trend
2011-01-28,8.749926565840761,log_trend
2011-01-29,8.749193089601281,log_trend
2011-01-30,8.748254692798048,log_trend
2011-01-31,8.74747998049675,log_trend
2011-02-01,8.740459238718595,log_trend
2011-02-02,8.728463952760306,log_trend
2011-02-03,8.722178058929778,log_trend
2011-02-04,8.72180681681042,log_trend
2011-02-05,8.723080534336546,log_trend
2011-02-06,8.728691186013195,log_trend
2011-02-07,8.730550442400842,log_trend
2011-02-08,8.72819403099049,log_trend
2011-02-09,8.727877354649978,log_trend
2011-02-10,8.727830515234828,log_trend
2011-02-11,8.727698214077085,log_trend
2011-02-12,8.728169153159708,log_trend
2011-02-13,8.728176622200333,log_trend
2011-02-14,8.727822300307196,log_trend
2011-02-15,8.728872467795794,log_trend
2011-02-16,8.731294855949917,log_trend
2011-02-17,8.734353491352525,log_trend
2011-02-18,8.738447825233798,log_trend
2011-02-19,8.740859146021577,log_trend
2011-02-20,8.741347528441317,log_trend
2011-02-21,8.741536921779025,log_trend
2011-02-22,8.74070854135706,log_trend
2011-02-23,8.740276076103308,log_trend
2011-02-24,8.74041903847399,log_trend
2011-02-25,8.739836181310448,log_trend
2011-02-26,8.738859116985461,log_trend
2011-02-27,8.739071251541164,log_trend
2011-02-28,8.74046707995611,log_trend
2011-03-01,8.74253346429766,log_trend
2011-03-02,8.745668255206995,log_trend
2011-03-03,8.748675421823396,log_trend
2011-03-04,8.751520529679492,log_trend
2011-03-05,8.755139041421153,log_trend
2011-03-06,8.759286779893293,log_trend
2011-03-07,8.76221448172119,log_trend
2011-03-08,8.763877911313783,log_trend
2011-03-09,8.764952500068066,log_trend
2011-03-10,8.764978745813405,log_trend
2011-03-11,8.765219895239861,log_trend
2011-03-12,8.765727774600078,log_trend
2011-03-13,8.765470335719481,log_trend
2011-03-14,8.764703710794075,log_trend
2011-03-15,8.763968940168564,log_trend
2011-03-16,8.76318052519348,log_trend
2011-03-17,8.762242286672285,log_trend
2011-03-18,8.761259451138912,log_trend
2011-03-19,8.759625831447421,log_trend
2011-03-20,8.757305118463668,log_trend
2011-03-21,8.754668886392741,log_trend
2011-03-22,8.751567852613226,log_trend
2011-03-23,8.749333681813289,log_trend
2011-03-24,8.748130590505596,log_trend
2011-03-25,8.74721610779784,log_trend
2011-03-26,8.74697357938099,log_trend
2011-03-27,8.746710255130775,log_trend
2011-03-28,8.74637054477863,log_trend
2011-03-29,8.746639754815728,log_trend
2011-03-30,8.747379243020218,log_trend
2011-03-31,8.747513930518474,log_trend
2011-04-01,8.747044287606293,log_trend
2011-04-02,8.746400549472485,log_trend
2011-04-03,8.745318240966299,log_trend
2011-04-04,8.744609901187165,log_trend
2011-04-05,8.74433053991923,log_trend
2011-04-06,8.74385920555527,log_trend
2011-04-07,8.74337911033278,log_trend
2011-04-08,8.743859643944074,log_trend
2011-04-09,8.745331713461102,log_trend
2011-04-10,8.747471227814788,log_trend
2011-04-11,8.750538032178996,log_trend
2011-04-12,8.753828969626191,log_trend
2011-04-13,8.75733270397678,log_trend
2011-04-14,8.761628849350066,log_trend
2011-04-15,8.766580979422086,log_trend
2011-04-16,8.76834282786262,log_trend
2011-04-17,8.766625046833132,log_trend
2011-04-18,8.763152583241256,log_trend
2011-04-19,8.756814217862326,log_trend
2011-04-20,8.749986957830302,log_trend
2011-04-21,8.74276489286754,log_trend
2011-04-22,8.73290338022003,log_trend
2011-04-23,8.720801380856972,log_trend
2011-04-24,8.712977888400681,log_trend
2011-04-25,8.709850989977573,log_trend
2011-04-26,8.708629545151714,log_trend
2011-04-27,8.711083109903901,log_trend
2011-04-28,8.71273401669775,log_trend
2011-04-29,8.713350624770836,log_trend
2011-04-30,8.7166783780311,log_trend
2011-05-01,8.72177930240608,log_trend
2011-05-02,8.72484415277104,log_trend
2011-05-03,8.726012862069021,log_trend
2011-05-04,8.726502770540161,log_trend
2011-05-05,8.725404203959274,log_trend
2011-05-06,8.72591003380434,log_trend
2011-05-07,8.728172255097721,log_trend
2011-05-08,8.729852890409557,log_trend
2011-05-09,8.731653198482977,log_trend
2011-05-10,8.73612477847884,log_trend
2011-05-11,8.743247977473853,log_trend
2011-05-12,8.752282495508071,log_trend
2011-05-13,8.763843209364142,log_trend
2011-05-14,8.775890738055878,log_trend
2011-05-15,8.788393798423929,log_trend
2011-05-16,8.802866013940744,log_trend
2011-05-17,8.818872798502603,log_trend
2011-05-18,8.827988275981388,log_trend
2011-05-19,8.829758386955593,log_trend
2011-05-20,8.827962540213093,log_trend
2011-05-21,8.820214673095116,log_trend
2011-05-22,8.811750267064015,log_trend
2011-05-23,8.802777674052406,log_trend
2011-05-24,8.788362481211486,log_trend
2011-05-25,8.769338464607142,log_trend
2011-05-26,8.75270532391976,log_trend
2011-05-27,8.738531040691596,log_trend
2011-05-28,8.724033233559155,log_trend
2011-05-29,8.711036330531876,log_trend
2011-05-30,8.693579863073825,log_trend
2011-05-31,8.671021613768826,log_trend
2011-06-01,8.647758996778991,log_trend
2011-06-02,8.62228199595652,log_trend
2011-06-03,8.601943349166635,log_trend
2011-06-04,8.588376026106355,log_trend
2011-06-05,8.577160607098602,log_trend
2011-06-06,8.570744783912923,log_trend
2011-06-07,8.565983938365601,log_trend
2011-06-08,8.562644627699637,log_trend
2011-06-09,8.564556285554564,log_trend
2011-06-10,8.571135799939913,log_trend
2011-06-11,8.583191413247997,log_trend
2011-06-12,8.601331441675912,log_trend
2011-06-13,8.624686012225334,log_trend
2011-06-14,8.653483709634985,log_trend
2011-06-15,8.687876571928168,log_trend
2011-06-16,8.727549725986671,log_trend
2011-06-17,8.772246350880227,log_trend
2011-06-18,8.821609632143687,log_trend
2011-06-19,8.85682702742117,log_trend
2011-06-20,8.877749609675137,log_trend
2011-06-21,8.893957801931197,log_trend
2011-06-22,8.900833728838487,log_trend
2011-06-23,8.908973901566593,log_trend
2011-06-24,8.918993898974772,log_trend
2011-06-25,8.92159696433491,log_trend
2011-06-26,8.918911936385951,log_trend
2011-06-27,8.918477011219155,log_trend
2011-06-28,8.919669412659463,log_trend
2011-06-29,8.920133168584124,log_trend
2011-06-30,8.921481183683428,log_trend
2011-07-01,8.916752175338416,log_trend
2011-07-02,8.905366293777577,log_trend
2011-07-03,8.891881341464984,log_trend
2011-07-04,8.874457854171263,log_trend
2011-07-05,8.863027586126895,log_trend
2011-07-06,8.85918821414998,log_trend
2011-07-07,8.856862063596239,log_trend
2011-07-08,8.858981018313814,log_trend
2011-07-09,8.860698828353728,log_trend
2011-07-10,8.861515939660574,log_trend
2011-07-11,8.866389905002599,log_trend
2011-07-12,8.874279146058901,log_trend
2011-07-13,8.879423945443415,log_trend
2011-07-14,8.882067717998211,log_trend
2011-07-15,8.884366209708412,log_trend
2011-07-16,8.88501925237121,log_trend
2011-07-17,8.88860330211358,log_trend
2011-07-18,8.895419429092298,log_trend
2011-07-19,8.902173736649539,log_trend
2011-07-20,8.909919722298469,log_trend
2011-07-21,8.915364357366691,log_trend
2011-07-22,8.917925338450413,log_trend
2011-07-23,8.91995333471334,log_trend
2011-07-24,8.920471935557558,log_trend
2011-07-25,8.920675989101726,log_trend
2011-07-26,8.920753542885471,log_trend
2011-07-27,8.91924016271008,log_trend
2011-07-28,8.916375703482885,log_trend
2011-07-29,8.91499139248926,log_trend
2011-07-30,8.915122205521333,log_trend
2011-07-31,8.915552834834731,log_trend
2011-08-01,8.916981347994485,log_trend
2011-08-02,8.917384311120133,log_trend
2011-08-03,8.916613592977797,log_trend
2011-08-04,8.916244999817406,log_trend
2011-08-05,8.915820080131791,log_trend
2011-08-06,8.915567852628032,log_trend
2011-08-07,8.915686391543236,log_trend
2011-08-08,8.915738873719127,log_trend
2011-08-09,8.915836402017282,log_trend
2011-08-10,8.916218028461047,log_trend
2011-08-11,8.91685791792949,log_trend
2011-08-12,8.91774613686615,log_trend
2011-08-13,8.918938553827752,log_trend
2011-08-14,8.920105955255714,log_trend
2011-08-15,8.921243042506537,log_trend
2011-08-16,8.922561113715592,log_trend
2011-08-17,8.923988910420684,log_trend
2011-08-18,8.925719810828847,log_trend
2011-08-19,8.9277907985366,log_trend
2011-08-20,8.93005805061126,log_trend
2011-08-21,8.93257838805276,log_trend
2011-08-22,8.93556515417416,log_trend
2011-08-23,8.939031523279626,log_trend
2011-08-24,8.942925710609677,log_trend
2011-08-25,8.947310073819258,log_trend
2011-08-26,8.952048450872631,log_trend
2011-08-27,8.957148349491957,log_trend
2011-08-28,8.962736505400926,log_trend
2011-08-29,8.968792510597348,log_trend
2011-08-30,8.97376135631162,log_trend
2011-08-31,8.97753065418963,log_trend
2011-09-01,8.980839238452392,log_trend
2011-09-02,8.983262482578205,log_trend
2011-09-03,8.985740770408936,log_trend
2011-09-04,8.988322163157438,log_trend
2011-09-05,8.990162946445565,log_trend
2011-09-06,8.9914490935959,log_trend
2011-09-07,8.991416037038277,log_trend
2011-09-08,8.98985391724127,log_trend
2011-09-09,8.987214235977145,log_trend
2011-09-10,8.983206784060153,log_trend
2011-09-11,8.978007723076502,log_trend
2011-09-12,8.97157681089085,log_trend
2011-09-13,8.963497154594066,log_trend
2011-09-14,8.953717426899743,log_trend
2011-09-15,8.956442029144728,log_trend
2011-09-16,8.972886954386428,log_trend
2011-09-17,8.995983836705097,log_trend
2011-09-18,9.029048083147652,log_trend
2011-09-19,9.063689037776845,log_trend
2011-09-20,9.099399051514526,log_trend
2011-09-21,9.1425236684369,log_trend
2011-09-22,9.190870687469312,log_trend
2011-09-23,9.22342292860071,log_trend
2011-09-24,9.240535141890913,log_trend
2011-09-25,9.251749072496937,log_trend
2011-09-26,9.251932680140154,log_trend
2011-09-27,9.254306223117304,log_trend
2011-09-28,9.259558246475809,log_trend
2011-09-29,9.256541519103768,log_trend
2011-09-30,9.247893603787714,log_trend
2011-10-01,9.24284053864722,log_trend
2011-10-02,9.240805139457306,log_trend
2011-10-03,9.239087844419458,log_trend
2011-10-04,9.23980446132728,log_trend
2011-10-05,9.234413119397908,log_trend
2011-10-06,9.222340121606573,log_trend
2011-10-07,9.209433563740795,log_trend
2011-10-08,9.193616565545438,log_trend
2011-10-09,9.192748589290083,log_trend
2011-10-10,9.209210642497862,log_trend
2011-10-11,9.232704987775458,log_trend
2011-10-12,9.267625873059869,log_trend
2011-10-13,9.304952583907138,log_trend
2011-10-14,9.343881035889344,log_trend
2011-10-15,9.39171660312263,log_trend
2011-10-16,9.44591308258306,log_trend
2011-10-17,9.48264363970819,log_trend
2011-10-18,9.502566650152463,log_trend
2011-10-19,9.516606494758522,log_trend
2011-10-20,9.51912641953913,log_trend
2011-10-21,9.524969353226526,log_trend
2011-10-22,9.534939757572646,log_trend
2011-10-23,9.536778191732854,log_trend
2011-10-24,9.533575049603796,log_trend
2011-10-25,9.533503357004264,log_trend
2011-10-26,9.535743592939358,log_trend
2011-10-27,9.53837275233004,log_trend
2011-10-28,9.543144362640412,log_trend
2011-10-29,9.542121991027768,log_trend
2011-10-30,9.534898542181146,log_trend
2011-10-31,9.52672824990157,log_trend
2011-11-01,9.515718108494688,log_trend
2011-11-02,9.50782637593996,log_trend
2011-11-03,9.504197199123556,log_trend
2011-11-04,9.500578355552982,log_trend
2011-11-05,9.498761924678732,log_trend
2011-11-06,9.496500753411649,log_trend
2011-11-07,9.493416705205666,log_trend
2011-11-08,9.492213219706194,log_trend
2011-11-09,9.492407578636888,log_trend
2011-11-10,9.49146004148306,log_trend
2011-11-11,9.48956991269813,log_trend
2011-11-12,9.4876754332173,log_trend
2011-11-13,9.485249249290549,log_trend
2011-11-14,9.484464233601992,log_trend
2011-11-15,9.485521794830822,log_trend
2011-11-16,9.486973482099204,log_trend
2011-11-17,9.489364984058671,log_trend
2011-11-18,9.491161192002258,log_trend
2011-11-19,9.49212512139059,log_trend
2011-11-20,9.493429797686916,log_trend
2011-11-21,9.494654739392068,log_trend
2011-11-22,9.496436445222098,log_trend
2011-11-23,9.49891483909692,log_trend
2011-11-24,9.501432895546335,log_trend
2011-11-25,9.50416251921483,log_trend
2011-11-26,9.506679494819418,log_trend
2011-11-27,9.508864572585855,log_trend
2011-11-28,9.511047300702982,log_trend
2011-11-29,9.51308267075922,log_trend
2011-11-30,9.515103494189416,log_trend
